pool_rank,benchmark,task_id,task_column,candidate_reason,mix_selection_score,final_priority_score,difficulty_tier,difficulty_signal,representative_signal,unique_unpredictable_signal,discrimination_signal,observed_count,imputed_mean,observed_mean,observed_std,strength_correlation,useful_representativeness_score,task_unpredictability_score,representative_rank_within_benchmark,unique_rank_within_benchmark,composite_rank_within_benchmark,base_representative_task,difficult_task,frontier_task_with_signal,unique_unpredictable_task,high_composite_task
77,aider-polyglot,polyglot_javascript_beer-song,aider-polyglot/polyglot_javascript_beer-song,high_composite,0.6790458144796381,0.6790458144796381,medium,0.5625,0.9321266968325792,0.2647058823529412,0.9733333333333334,16,0.4375,0.4375,0.4672429626127342,0.5737246289929836,0.3680449880841458,0.03475692101513461,16.0,164.0,26.0,False,False,False,False,True
78,aider-polyglot,polyglot_go_forth,aider-polyglot/polyglot_go_forth,high_composite,0.6786148085878582,0.6786148085878582,medium,0.604166625,0.7013574660633484,0.6470588235294118,0.8022222222222222,16,0.395833375,0.395833375,0.4284784550690493,0.5519867521726582,0.28745559284677086,0.1016124077180216,67.0,79.0,27.0,False,False,False,False,True
79,aider-polyglot,polyglot_python_beer-song,aider-polyglot/polyglot_python_beer-song,high_composite,0.6779724840214932,0.6779724840214932,medium,0.45833337500000004,0.9276018099547512,0.43891402714932126,0.86,16,0.541666625,0.541666625,0.4389856086289838,0.646846427649648,0.36797376794350706,0.05624469875081828,17.0,125.0,28.0,False,False,False,False,True
80,aider-polyglot,polyglot_java_connect,aider-polyglot/polyglot_java_connect,high_composite,0.6743225971436652,0.6743225971436652,medium,0.645833375,0.8235294117647058,0.3665158371040724,0.8866666666666667,16,0.354166625,0.354166625,0.4482798934228864,0.4980439463060365,0.327641045063942,0.04968639802967978,40.0,141.0,30.0,False,False,False,False,True
81,aider-polyglot,polyglot_cpp_allergies,aider-polyglot/polyglot_cpp_allergies,unique_unpredictable,0.6338625513527526,0.6738625513527526,medium,0.6458333125,0.5158371040723982,0.8687782805429864,0.49777777777777776,16,0.3541666875,0.3541666875,0.3626437250997387,0.4677542090037478,0.23954178154838474,0.18438757863372612,108.0,30.0,53.0,False,False,False,True,False
82,aider-polyglot,polyglot_cpp_knapsack,aider-polyglot/polyglot_cpp_knapsack,high_composite,0.6684272403610483,0.6684272403610483,medium,0.37500006250000006,0.8461538461538461,0.5927601809954751,0.8688888888888889,16,0.6249999374999999,0.6249999374999999,0.4389856145612104,0.6592006744592068,0.3370950992808033,0.09009008327250545,35.0,91.0,31.0,False,False,False,False,True
83,aider-polyglot,polyglot_python_hangman,aider-polyglot/polyglot_python_hangman,high_composite,0.6679541855203619,0.6679541855203619,medium,0.4375,0.8868778280542986,0.48868778280542985,0.84,16,0.5625,0.5625,0.436506840979898,0.643289459422995,0.3547961225039347,0.06447090859137106,26.0,114.0,32.0,False,False,False,False,True
84,aider-polyglot,polyglot_javascript_bottle-song,aider-polyglot/polyglot_javascript_bottle-song,high_composite,0.6648093891402714,0.6648093891402714,medium,0.4375,0.7330316742081447,0.7714932126696833,0.7066666666666667,16,0.5625,0.5625,0.4034358168697655,0.6153803763255786,0.2982130343417551,0.14009112582065375,60.0,51.0,33.0,False,False,False,False,True
85,aider-polyglot,polyglot_java_food-chain,aider-polyglot/polyglot_java_food-chain,unique_unpredictable,0.6212498322963801,0.6612498322963801,medium,0.60416675,0.416289592760181,0.9140271493212669,0.64,16,0.39583325,0.39583325,0.3947353499850406,0.5246555502076135,0.21534239786561346,0.21790096550446514,130.0,20.0,62.0,False,False,False,True,False
86,aider-polyglot,polyglot_java_queen-attack,aider-polyglot/polyglot_java_queen-attack,difficult,0.6123993264753017,0.6523993264753017,hard,0.7916666875,0.4660633484162896,0.6561085972850679,0.5822222222222222,16,0.2083333125,0.2083333125,0.3886407871780056,0.426339860637825,0.22388547231541905,0.10864521468272215,119.0,77.0,65.0,False,True,False,False,False
87,aider-polyglot,polyglot_cpp_diamond,aider-polyglot/polyglot_cpp_diamond,unique_unpredictable,0.6113059850584465,0.6513059850584465,medium,0.47916662499999996,0.5610859728506787,0.8552036199095022,0.5422222222222223,16,0.520833375,0.520833375,0.372095303558926,0.6459921413324425,0.2493454808450353,0.1785542271144589,98.0,33.0,66.0,False,False,False,True,False
88,aider-polyglot,polyglot_go_palindrome-products,aider-polyglot/polyglot_go_palindrome-products,difficult,0.610109168104261,0.650109168104261,hard,0.7291666875,0.43891402714932126,0.7194570135746606,0.6288888888888889,16,0.2708333125,0.2708333125,0.3947353334919042,0.388158714155451,0.21950417094270835,0.12660558527106958,125.0,63.0,68.0,False,True,False,False,False
89,aider-polyglot,polyglot_java_all-your-base,aider-polyglot/polyglot_java_all-your-base,difficult,0.6003597285067873,0.6403597285067874,hard,0.75,0.5520361990950227,0.47058823529411764,0.68,16,0.25,0.25,0.3996526443189448,0.4239179947817039,0.24782584911175037,0.06149256576599349,100.0,118.0,74.0,False,True,False,False,False
90,aider-polyglot,polyglot_javascript_house,aider-polyglot/polyglot_javascript_house,difficult,0.5994892429769985,0.6394892429769985,hard,0.729166625,0.6561085972850679,0.3009049773755656,0.7488888888888889,16,0.270833375,0.270833375,0.411952538646425,0.4483695581278064,0.27428240120008895,0.03974987710418765,77.0,156.0,75.0,False,True,False,False,False
91,aider-polyglot,polyglot_cpp_yacht,aider-polyglot/polyglot_cpp_yacht,difficult;unique_unpredictable,0.544445716982466,0.6244457169824661,hard,0.7500000625000001,0.14027149321266968,0.8914027149321267,0.5666666666666667,16,0.2499999375,0.2499999375,0.3818812942743904,0.2004698967435399,0.13444883739544133,0.20119121970095977,191.0,25.0,95.0,False,True,False,True,False
92,aider-polyglot,polyglot_java_protein-translation,aider-polyglot/polyglot_java_protein-translation,difficult,0.5841397006740197,0.6241397006740197,hard,0.7708333125,0.4751131221719457,0.4819004524886878,0.6977777777777778,16,0.2291666875,0.2291666875,0.4034357878223495,0.4186736952413827,0.22437681218547623,0.06408862789428749,117.0,116.0,79.0,False,True,False,False,False
93,aider-polyglot,polyglot_cpp_robot-name,aider-polyglot/polyglot_cpp_robot-name,unique_unpredictable,0.5809881377969457,0.6209881377969457,medium,0.6875000625000001,0.3212669683257919,0.8506787330316742,0.56,16,0.3124999375,0.3124999375,0.381312623499811,0.3835447568547585,0.18393068795370096,0.17545701840673267,151.0,34.0,81.0,False,False,False,True,False
94,aider-polyglot,polyglot_java_series,aider-polyglot/polyglot_java_series,difficult;frontier_with_variance;unique_unpredictable,0.4997087156155732,0.6197087156155733,frontier,0.9791666875,0.004524886877828055,1.0,0.022222222222222223,16,0.0208333125,0.0208333125,0.0806870723588348,0.0930742058979133,0.010449990461362378,0.42805559592598386,221.0,1.0,119.0,False,True,True,True,False
95,aider-polyglot,polyglot_python_tree-building,aider-polyglot/polyglot_python_tree-building,difficult;frontier_with_variance;unique_unpredictable,0.49402376607277526,0.6140237660727753,frontier,0.958333375,0.00904977375565611,0.9864253393665159,0.03111111111111111,16,0.041666625,0.041666625,0.1102395277213866,0.1780228318036905,0.021060615480148485,0.3901284398278838,220.0,4.0,126.0,False,True,True,True,False
96,aider-polyglot,polyglot_cpp_clock,aider-polyglot/polyglot_cpp_clock,difficult;unique_unpredictable,0.5331316248350302,0.6131316248350303,hard,0.7083334375,0.17647058823529413,0.9638009049773756,0.35555555555555557,16,0.2916665625,0.2916665625,0.3307189217573906,0.3090586549769348,0.14521290112960286,0.2729426758071254,183.0,9.0,103.0,False,True,False,True,False
97,aider-polyglot,polyglot_go_octal,aider-polyglot/polyglot_go_octal,difficult;unique_unpredictable,0.529792426022813,0.609792426022813,hard,0.7291666875,0.09954751131221719,0.8733031674208145,0.6288888888888889,16,0.2708333125,0.2708333125,0.3947353334919042,0.3942491025058685,0.09261031627346049,0.1902541706481955,200.0,29.0,108.0,False,True,False,True,False
98,aider-polyglot,polyglot_python_go-counting,aider-polyglot/polyglot_python_go-counting,difficult;unique_unpredictable,0.5282100145409124,0.6082100145409125,hard,0.8749999374999999,0.09502262443438914,0.995475113122172,0.18222222222222223,16,0.1250000625,0.1250000625,0.2602083800373915,0.2148328899708504,0.08536739677388189,0.41025638658782937,201.0,2.0,110.0,False,True,False,True,False
99,aider-polyglot,polyglot_java_custom-set,aider-polyglot/polyglot_java_custom-set,difficult;frontier_with_variance;unique_unpredictable,0.4878487881551659,0.607848788155166,frontier,0.9583333125,0.01809954751131222,0.9343891402714932,0.05555555555555555,16,0.0416666875,0.0416666875,0.1613743867791287,0.1718561691615792,0.029917840761028856,0.2340127544737599,218.0,15.0,130.0,False,True,True,True,False
100,aider-polyglot,polyglot_java_twelve-days,aider-polyglot/polyglot_java_twelve-days,difficult,0.5650656108597285,0.6050656108597285,hard,0.75,0.2669683257918552,0.7285067873303167,0.68,16,0.25,0.25,0.3996526443189448,0.1768513220628834,0.17466092735195735,0.13043490170143202,163.0,61.0,85.0,False,True,False,False,False
101,aider-polyglot,polyglot_python_robot-name,aider-polyglot/polyglot_python_robot-name,unique_unpredictable,0.5622198236708145,0.6022198236708145,easy,0.29166662499999996,0.4072398190045249,0.9230769230769231,0.7733333333333333,16,0.708333375,0.708333375,0.4228704777733182,0.4595288577884109,0.21303614127108547,0.2288396642788484,132.0,18.0,88.0,False,False,False,True,False
102,aider-polyglot,polyglot_java_bowling,aider-polyglot/polyglot_java_bowling,difficult;unique_unpredictable,0.5163546432173831,0.5963546432173832,hard,0.8541666875,0.167420814479638,0.8235294117647058,0.25555555555555554,16,0.1458333125,0.1458333125,0.2879224055747743,0.353153997942631,0.1397234186718576,0.15442873986728978,185.0,40.0,112.0,False,True,False,True,False
103,aider-polyglot,polyglot_cpp_queen-attack,aider-polyglot/polyglot_cpp_queen-attack,difficult,0.5553491704374057,0.5953491704374058,hard,0.7500000000000001,0.48868778280542985,0.4819004524886878,0.5088888888888888,16,0.2499999999999999,0.2499999999999999,0.3632416168643813,0.4472737563693753,0.22997593654076162,0.06408862789428749,114.0,115.0,92.0,False,True,False,False,False
104,aider-polyglot,polyglot_java_alphametics,aider-polyglot/polyglot_java_alphametics,difficult,0.5530018957861991,0.5930018957861991,hard,0.708333375,0.39819004524886875,0.6742081447963801,0.4533333333333333,16,0.2916666249999999,0.2916666249999999,0.3510896084968685,0.4961059931028578,0.20550979543249415,0.11114307507815013,134.0,73.0,94.0,False,True,False,False,False
105,aider-polyglot,polyglot_java_bottle-song,aider-polyglot/polyglot_java_bottle-song,difficult;unique_unpredictable,0.5064803921568628,0.5864803921568629,hard,0.75,0.11312217194570136,0.8122171945701357,0.5088888888888888,16,0.25,0.25,0.3632416168643813,0.3361838788489752,0.11070767700566156,0.15237241236387877,197.0,42.0,116.0,False,True,False,True,False
106,aider-polyglot,polyglot_go_simple-linked-list,aider-polyglot/polyglot_go_simple-linked-list,unique_unpredictable,0.5431446026348039,0.5831446026348039,medium,0.6458333125,0.13122171945701358,0.9457013574660633,0.6622222222222223,16,0.3541666875,0.3541666875,0.3991093023760406,0.1519800522317536,0.12707831147861703,0.243106334690951,193.0,13.0,97.0,False,False,False,True,False
107,aider-polyglot,polyglot_python_list-ops,aider-polyglot/polyglot_python_list-ops,difficult;unique_unpredictable,0.5028931047558447,0.5828931047558448,hard,0.8541666875,0.049773755656108594,0.9343891402714932,0.25555555555555554,16,0.1458333125,0.1458333125,0.2879224055747743,0.0570187842814919,0.06794013277047618,0.2340127544737599,211.0,16.0,118.0,False,True,False,True,False
108,aider-polyglot,polyglot_go_food-chain,aider-polyglot/polyglot_go_food-chain,unique_unpredictable,0.5426536680335596,0.5826536680335597,medium,0.39583337500000004,0.3665158371040724,0.9683257918552036,0.4888888888888889,16,0.604166625,0.604166625,0.3578243405368189,0.5220799049313809,0.19959393765241504,0.28402528729331955,141.0,8.0,98.0,False,False,False,True,False
109,aider-polyglot,polyglot_rust_scale-generator,aider-polyglot/polyglot_rust_scale-generator,difficult,0.5400714763386123,0.5800714763386123,hard,0.72916675,0.42081447963800905,0.5113122171945701,0.5511111111111111,16,0.27083325,0.27083325,0.3767320970088526,0.4301133953387174,0.21566065769310094,0.07021360998493442,129.0,109.0,99.0,False,True,False,False,False
110,aider-polyglot,polyglot_cpp_spiral-matrix,aider-polyglot/polyglot_cpp_spiral-matrix,difficult,0.5393433205835219,0.5793433205835219,hard,0.7708333125,0.5701357466063348,0.16968325791855204,0.6977777777777778,16,0.2291666875,0.2291666875,0.4034357878223495,0.4743235245163989,0.2532468486849895,0.020063417229678082,96.0,184.0,100.0,False,True,False,False,False
111,aider-polyglot,polyglot_go_counter,aider-polyglot/polyglot_go_counter,difficult;unique_unpredictable,0.4986152117034314,0.5786152117034314,hard,0.8125000625000001,0.05429864253393665,0.9592760180995475,0.24444444444444444,16,0.1874999375,0.1874999375,0.2879223874854273,0.0683109942308815,0.06838361875324195,0.2713779019090101,210.0,10.0,120.0,False,True,False,True,False
112,aider-polyglot,polyglot_cpp_sublist,aider-polyglot/polyglot_cpp_sublist,difficult;unique_unpredictable,0.4979513470493967,0.5779513470493968,hard,0.791666625,0.058823529411764705,0.9004524886877828,0.3622222222222222,16,0.208333375,0.208333375,0.3307189926257023,0.1527447203885197,0.07505479362830861,0.21277406857829073,209.0,23.0,122.0,False,True,False,True,False
113,aider-polyglot,polyglot_java_mazy-mice,aider-polyglot/polyglot_java_mazy-mice,difficult;unique_unpredictable,0.4974345828855581,0.5774345828855582,hard,0.8541666875,0.06334841628959276,0.8122171945701357,0.39111111111111113,16,0.1458333125,0.1458333125,0.3326816428972898,0.2860572849854137,0.08121023045292182,0.15237241236387877,208.0,43.0,123.0,False,True,False,True,False
114,aider-polyglot,polyglot_go_connect,aider-polyglot/polyglot_go_connect,unique_unpredictable,0.5351108388951734,0.5751108388951734,medium,0.58333325,0.3574660633484163,0.8619909502262444,0.3244444444444444,16,0.41666675,0.41666675,0.3227487412834673,0.5119988619420305,0.19810698127003576,0.1817697593838129,143.0,31.0,102.0,False,False,False,True,False
115,aider-polyglot,polyglot_cpp_binary-search-tree,aider-polyglot/polyglot_cpp_binary-search-tree,difficult,0.5320857843137254,0.5720857843137255,hard,0.8125,0.3076923076923077,0.7104072398190046,0.2911111111111111,16,0.1875,0.1875,0.3111080555405951,0.457231743508834,0.1814680168694536,0.12511199236841908,154.0,65.0,104.0,False,True,False,False,False
116,aider-polyglot,polyglot_javascript_transpose,aider-polyglot/polyglot_javascript_transpose,unique_unpredictable,0.5300224306891026,0.5700224306891026,medium,0.6458333125,0.06787330316742081,0.9819004524886877,0.6622222222222223,16,0.3541666875,0.3541666875,0.3991093023760406,0.0904938694303483,0.08324375350430455,0.3754341959949894,207.0,5.0,105.0,False,False,False,True,False
117,aider-polyglot,polyglot_javascript_grep,aider-polyglot/polyglot_javascript_grep,unique_unpredictable,0.529828415747549,0.569828415747549,medium,0.37499993750000005,0.26244343891402716,0.9502262443438914,0.7111111111111111,16,0.6250000625,0.6250000625,0.406116454545748,0.4409587058107975,0.17052183110131078,0.25523437282037187,164.0,12.0,107.0,False,False,False,True,False
118,aider-polyglot,polyglot_javascript_twelve-days,aider-polyglot/polyglot_javascript_twelve-days,difficult,0.5167662245946456,0.5567662245946456,hard,0.833333375,0.248868778280543,0.7239819004524887,0.2688888888888889,16,0.166666625,0.166666625,0.288675134594858,0.4073009205529773,0.16620520373452544,0.1271281662838042,167.0,62.0,111.0,False,True,False,False,False
119,aider-polyglot,polyglot_cpp_phone-number,aider-polyglot/polyglot_cpp_phone-number,difficult,0.5156208313536953,0.5556208313536953,hard,0.77083325,0.35294117647058826,0.5361990950226244,0.43555555555555553,16,0.22916675,0.22916675,0.3479853774466501,0.3617265139614303,0.19682929805417848,0.07387414808397397,144.0,103.0,113.0,False,True,False,False,False
120,aider-polyglot,polyglot_java_variable-length-quantity,aider-polyglot/polyglot_java_variable-length-quantity,difficult,0.5066300957060709,0.5466300957060709,hard,0.7916666875,0.5113122171945701,0.16968325791855204,0.5822222222222222,16,0.2083333125,0.2083333125,0.3886407871780056,0.4567005777457014,0.23775553558431045,0.020063417229678082,109.0,185.0,115.0,False,True,False,False,False
121,aider-polyglot,polyglot_javascript_sum-of-multiples,aider-polyglot/polyglot_javascript_sum-of-multiples,unique_unpredictable,0.5055427978883862,0.5455427978883862,medium,0.3125,0.2081447963800905,0.9276018099547512,0.8177777777777778,16,0.6875,0.6875,0.4325112554733403,0.2031531252105642,0.15487883420627635,0.23139310926373802,176.0,17.0,117.0,False,False,False,True,False
122,aider-polyglot,polyglot_java_two-bucket,aider-polyglot/polyglot_java_two-bucket,unique_unpredictable,0.4959132730015082,0.5359132730015083,easy,0.25,0.497737556561086,0.8461538461538461,0.31777777777777777,16,0.75,0.75,0.3227486767337319,0.8501837723572729,0.23284238180071556,0.17265074103995948,112.0,35.0,124.0,False,False,False,True,False
123,aider-polyglot,polyglot_cpp_complex-numbers,aider-polyglot/polyglot_cpp_complex-numbers,unique_unpredictable,0.49506258385180996,0.5350625838518099,medium,0.41666662499999996,0.22171945701357465,0.9411764705882353,0.52,16,0.583333375,0.583333375,0.3632416455413797,0.4888784928608897,0.1584717297855475,0.23752577364559857,173.0,14.0,125.0,False,False,False,True,False
124,aider-polyglot,polyglot_java_bank-account,aider-polyglot/polyglot_java_bank-account,difficult,0.4887630246747737,0.5287630246747738,hard,0.8125000625000001,0.3393665158371041,0.4434389140271493,0.37333333333333335,16,0.1874999375,0.1874999375,0.3326816272416972,0.4226413010962368,0.1941737101479114,0.05739634888588274,147.0,124.0,128.0,False,True,False,False,False
125,aider-polyglot,polyglot_cpp_meetup,aider-polyglot/polyglot_cpp_meetup,difficult,0.48843289126131223,0.5284328912613122,hard,0.833333375,0.3257918552036199,0.416289592760181,0.41333333333333333,16,0.166666625,0.166666625,0.3333333125000176,0.4021866537938621,0.18648577568168404,0.055088711174466676,150.0,130.0,129.0,False,True,False,False,False
126,aider-polyglot,polyglot_go_ledger,aider-polyglot/polyglot_go_ledger,unique_unpredictable,0.48283332291666664,0.5228333229166666,medium,0.41666662499999996,0.2850678733031674,0.8009049773755657,0.5244444444444445,16,0.583333375,0.583333375,0.3632416455413798,0.2684975891371372,0.17893075878069406,0.15093589771547944,159.0,45.0,132.0,False,False,False,True,False
127,aider-polyglot,polyglot_go_robot-simulator,aider-polyglot/polyglot_go_robot-simulator,difficult,0.4822111718042986,0.5222111718042987,hard,0.833333375,0.3031674208144796,0.4230769230769231,0.41333333333333333,16,0.166666625,0.166666625,0.3333333125000176,0.3999020434205447,0.18085161319592966,0.05508871117446701,155.0,128.0,133.0,False,True,False,False,False
