task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count
aider-polyglot/polyglot_cpp_robot-name,aider-polyglot,polyglot_cpp_robot-name,16,0,0.0,0.31249993750000005,0.381312623499811,0.0,1.0,0.31249993750000005,0.31249993750000005,0.381312623499811,0.3835447568547585,medium,0,0
aider-polyglot/polyglot_cpp_space-age,aider-polyglot,polyglot_cpp_space-age,16,0,0.0,0.541666625,0.43898560862898384,0.0,1.0,0.541666625,0.541666625,0.43898560862898384,0.6784243014932893,medium,0,0
aider-polyglot/polyglot_cpp_spiral-matrix,aider-polyglot,polyglot_cpp_spiral-matrix,16,0,0.0,0.2291666875,0.4034357878223495,0.0,1.0,0.2291666875,0.2291666875,0.4034357878223495,0.4743235245163989,hard,0,0
aider-polyglot/polyglot_cpp_sublist,aider-polyglot,polyglot_cpp_sublist,16,0,0.0,0.208333375,0.33071899262570237,0.0,1.0,0.208333375,0.208333375,0.33071899262570237,0.1527447203885197,hard,0,0
aider-polyglot/polyglot_cpp_yacht,aider-polyglot,polyglot_cpp_yacht,16,0,0.0,0.2499999375,0.38188129427439044,0.0,1.0,0.2499999375,0.2499999375,0.38188129427439044,0.20046989674353996,hard,0,0
aider-polyglot/polyglot_cpp_zebra-puzzle,aider-polyglot,polyglot_cpp_zebra-puzzle,16,0,0.0,0.66666675,0.40824829046388855,0.0,1.0,0.66666675,0.66666675,0.40824829046388855,0.7186087816322531,medium,0,0
aider-polyglot/polyglot_go_alphametics,aider-polyglot,polyglot_go_alphametics,16,0,0.0,0.8750000625000001,0.19982628306308606,0.333333,1.0,0.8750000625000001,0.8750000625000001,0.19982628306308606,0.5091447644401806,easy,0,0
aider-polyglot/polyglot_go_beer-song,aider-polyglot,polyglot_go_beer-song,16,0,0.0,0.041666625,0.11023952772138663,0.0,0.333333,0.041666625,0.041666625,0.11023952772138663,0.20679430236088672,frontier,0,0
aider-polyglot/polyglot_go_book-store,aider-polyglot,polyglot_go_book-store,16,0,0.0,0.791666625,0.3703414856213578,0.0,1.0,0.791666625,0.791666625,0.3703414856213578,0.606204290241681,easy,0,0
aider-polyglot/polyglot_go_bottle-song,aider-polyglot,polyglot_go_bottle-song,16,0,0.0,0.5625,0.49607837082461076,0.0,1.0,0.5625,0.5625,0.49607837082461076,0.5131282092335699,medium,0,0
aider-polyglot/polyglot_go_bowling,aider-polyglot,polyglot_go_bowling,16,0,0.0,0.6666666875,0.39086801551878075,0.0,1.0,0.6666666875,0.6666666875,0.39086801551878075,0.7930263019127538,medium,0,0
aider-polyglot/polyglot_go_connect,aider-polyglot,polyglot_go_connect,16,0,0.0,0.41666675,0.3227487412834673,0.0,1.0,0.41666675,0.41666675,0.3227487412834673,0.5119988619420305,medium,0,0
aider-polyglot/polyglot_go_counter,aider-polyglot,polyglot_go_counter,16,0,0.0,0.18749993750000002,0.28792238748542737,0.0,1.0,0.18749993750000002,0.18749993750000002,0.28792238748542737,0.06831099423088152,hard,0,0
aider-polyglot/polyglot_go_crypto-square,aider-polyglot,polyglot_go_crypto-square,16,0,0.0,0.9166666875,0.24999997916667882,0.0,1.0,0.9166666875,0.9166666875,0.24999997916667882,0.7467129931323357,easy,0,0
aider-polyglot/polyglot_go_dnd-character,aider-polyglot,polyglot_go_dnd-character,16,0,0.0,0.85416675,0.20305817276783641,0.333333,1.0,0.85416675,0.85416675,0.20305817276783641,0.5443129537489477,easy,0,0
aider-polyglot/polyglot_go_dominoes,aider-polyglot,polyglot_go_dominoes,16,0,0.0,0.8125,0.3111080555405951,0.0,1.0,0.8125,0.8125,0.3111080555405951,0.8246056868372119,easy,0,0
aider-polyglot/polyglot_go_error-handling,aider-polyglot,polyglot_go_error-handling,16,0,0.0,0.604166625,0.459751618101812,0.0,1.0,0.604166625,0.604166625,0.459751618101812,0.730443110259212,medium,0,0
aider-polyglot/polyglot_go_food-chain,aider-polyglot,polyglot_go_food-chain,16,0,0.0,0.604166625,0.35782434053681894,0.0,1.0,0.604166625,0.604166625,0.35782434053681894,0.5220799049313809,medium,0,0
aider-polyglot/polyglot_go_forth,aider-polyglot,polyglot_go_forth,16,0,0.0,0.395833375,0.42847845506904936,0.0,1.0,0.395833375,0.395833375,0.42847845506904936,0.5519867521726582,medium,0,0
aider-polyglot/polyglot_go_hexadecimal,aider-polyglot,polyglot_go_hexadecimal,16,0,0.0,0.083333375,0.22047938616168716,0.0,0.666667,0.083333375,0.083333375,0.22047938616168716,0.3407296906211041,hard,0,0
aider-polyglot/polyglot_go_kindergarten-garden,aider-polyglot,polyglot_go_kindergarten-garden,16,0,0.0,0.2083333125,0.3886407871780056,0.0,1.0,0.2083333125,0.2083333125,0.3886407871780056,0.39731744427706733,hard,0,0
aider-polyglot/polyglot_go_ledger,aider-polyglot,polyglot_go_ledger,16,0,0.0,0.583333375,0.3632416455413798,0.0,1.0,0.583333375,0.583333375,0.3632416455413798,0.2684975891371372,medium,0,0
aider-polyglot/polyglot_go_markdown,aider-polyglot,polyglot_go_markdown,16,0,0.0,0.7916666875,0.30900830681486513,0.0,1.0,0.7916666875,0.7916666875,0.30900830681486513,0.4813424383483634,easy,0,0
aider-polyglot/polyglot_go_matrix,aider-polyglot,polyglot_go_matrix,16,0,0.0,0.0416666875,0.16137438677912874,0.0,0.666667,0.0416666875,0.0416666875,0.16137438677912874,0.22055096125732798,frontier,0,0
aider-polyglot/polyglot_go_octal,aider-polyglot,polyglot_go_octal,16,0,0.0,0.2708333125,0.3947353334919042,0.0,1.0,0.2708333125,0.2708333125,0.3947353334919042,0.3942491025058685,hard,0,0
aider-polyglot/polyglot_go_paasio,aider-polyglot,polyglot_go_paasio,16,0,0.0,0.2083333125,0.3886407871780056,0.0,1.0,0.2083333125,0.2083333125,0.3886407871780056,0.3761096012591985,hard,0,0
aider-polyglot/polyglot_go_palindrome-products,aider-polyglot,polyglot_go_palindrome-products,16,0,0.0,0.2708333125,0.3947353334919042,0.0,1.0,0.2708333125,0.2708333125,0.3947353334919042,0.38815871415545106,hard,0,0
aider-polyglot/polyglot_go_pig-latin,aider-polyglot,polyglot_go_pig-latin,16,0,0.0,0.875,0.28565229932756536,0.0,1.0,0.875,0.875,0.28565229932756536,0.7700195507969558,easy,0,0
aider-polyglot/polyglot_go_poker,aider-polyglot,polyglot_go_poker,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
aider-polyglot/polyglot_go_pov,aider-polyglot,polyglot_go_pov,16,0,0.0,0.75,0.3996526443189448,0.0,1.0,0.75,0.75,0.3996526443189448,0.8617733274614394,easy,0,0
aider-polyglot/polyglot_go_protein-translation,aider-polyglot,polyglot_go_protein-translation,16,0,0.0,0.5416666875,0.4545296924508506,0.0,1.0,0.5416666875,0.5416666875,0.4545296924508506,0.6684645238890177,medium,0,0
aider-polyglot/polyglot_go_react,aider-polyglot,polyglot_go_react,16,0,0.0,0.1249999375,0.26020819989324623,0.0,1.0,0.1249999375,0.1249999375,0.26020819989324623,0.33496660026792685,hard,0,0
aider-polyglot/polyglot_go_robot-simulator,aider-polyglot,polyglot_go_robot-simulator,16,0,0.0,0.166666625,0.3333333125000176,0.0,1.0,0.166666625,0.166666625,0.3333333125000176,0.3999020434205447,hard,0,0
aider-polyglot/polyglot_go_say,aider-polyglot,polyglot_go_say,16,0,0.0,0.8958333125,0.22726491784251446,0.333333,1.0,0.8958333125,0.8958333125,0.22726491784251446,0.9042268302631153,easy,0,0
aider-polyglot/polyglot_go_scale-generator,aider-polyglot,polyglot_go_scale-generator,16,0,0.0,0.6875,0.4325112554733403,0.0,1.0,0.6875,0.6875,0.4325112554733403,0.7969356874081357,medium,0,0
aider-polyglot/polyglot_go_simple-linked-list,aider-polyglot,polyglot_go_simple-linked-list,16,0,0.0,0.3541666875,0.39910930237604064,0.0,1.0,0.3541666875,0.3541666875,0.39910930237604064,0.1519800522317536,medium,0,0
aider-polyglot/polyglot_go_sublist,aider-polyglot,polyglot_go_sublist,16,0,0.0,0.45833325,0.43898559676450377,0.0,1.0,0.45833325,0.45833325,0.43898559676450377,0.6453012034847905,medium,0,0
aider-polyglot/polyglot_go_transpose,aider-polyglot,polyglot_go_transpose,16,0,0.0,0.625,0.4545296867214781,0.0,1.0,0.625,0.625,0.4545296867214781,0.740750690061863,medium,0,0
aider-polyglot/polyglot_go_tree-building,aider-polyglot,polyglot_go_tree-building,16,0,0.0,0.645833375,0.4482798934228864,0.0,1.0,0.645833375,0.645833375,0.4482798934228864,0.7315712650316007,medium,0,0
aider-polyglot/polyglot_go_trinary,aider-polyglot,polyglot_go_trinary,16,0,0.0,0.0625,0.17554482650059786,0.0,0.666667,0.0625,0.0625,0.17554482650059786,0.31534705997846224,hard,0,0
aider-polyglot/polyglot_go_two-bucket,aider-polyglot,polyglot_go_two-bucket,16,0,0.0,0.5624999374999999,0.45213616530773515,0.0,1.0,0.5624999374999999,0.5624999374999999,0.45213616530773515,0.7253080028438516,medium,0,0
aider-polyglot/polyglot_go_variable-length-quantity,aider-polyglot,polyglot_go_variable-length-quantity,16,0,0.0,0.8333333125,0.3118048379106149,0.0,1.0,0.8333333125,0.8333333125,0.3118048379106149,0.7391039298373551,easy,0,0
aider-polyglot/polyglot_go_word-search,aider-polyglot,polyglot_go_word-search,16,0,0.0,0.3333333125,0.4564354645876455,0.0,1.0,0.3333333125,0.3333333125,0.4564354645876455,0.43356100991710833,medium,0,0
aider-polyglot/polyglot_go_wordy,aider-polyglot,polyglot_go_wordy,16,0,0.0,0.916666625,0.2204793861616872,0.333333,1.0,0.916666625,0.916666625,0.2204793861616872,0.8668140483875062,easy,0,0
aider-polyglot/polyglot_go_zebra-puzzle,aider-polyglot,polyglot_go_zebra-puzzle,16,0,0.0,0.833333375,0.288675134594858,0.0,1.0,0.833333375,0.833333375,0.288675134594858,0.5994733898070529,easy,0,0
aider-polyglot/polyglot_java_affine-cipher,aider-polyglot,polyglot_java_affine-cipher,16,0,0.0,0.2499999375,0.38188129427439044,0.0,1.0,0.2499999375,0.2499999375,0.38188129427439044,0.4793321616062956,hard,0,0
aider-polyglot/polyglot_java_all-your-base,aider-polyglot,polyglot_java_all-your-base,16,0,0.0,0.25,0.3996526443189448,0.0,1.0,0.25,0.25,0.3996526443189448,0.42391799478170394,hard,0,0
aider-polyglot/polyglot_java_alphametics,aider-polyglot,polyglot_java_alphametics,16,0,0.0,0.29166662499999996,0.3510896084968685,0.0,1.0,0.29166662499999996,0.29166662499999996,0.3510896084968685,0.4961059931028578,hard,0,0
aider-polyglot/polyglot_java_bank-account,aider-polyglot,polyglot_java_bank-account,16,0,0.0,0.1874999375,0.33268162724169725,0.0,1.0,0.1874999375,0.1874999375,0.33268162724169725,0.4226413010962368,hard,0,0
aider-polyglot/polyglot_java_book-store,aider-polyglot,polyglot_java_book-store,16,0,0.0,0.7291666875,0.3947353334919042,0.0,1.0,0.7291666875,0.7291666875,0.3947353334919042,0.7088846781696573,easy,0,0
aider-polyglot/polyglot_java_bottle-song,aider-polyglot,polyglot_java_bottle-song,16,0,0.0,0.25,0.36324161686438133,0.0,1.0,0.25,0.25,0.36324161686438133,0.33618387884897527,hard,0,0
aider-polyglot/polyglot_java_bowling,aider-polyglot,polyglot_java_bowling,16,0,0.0,0.1458333125,0.28792240557477433,0.0,1.0,0.1458333125,0.1458333125,0.28792240557477433,0.353153997942631,hard,0,0
aider-polyglot/polyglot_java_change,aider-polyglot,polyglot_java_change,16,0,0.0,0.3333333125,0.4564354645876455,0.0,1.0,0.3333333125,0.3333333125,0.4564354645876455,0.5669846637547569,medium,0,0
aider-polyglot/polyglot_java_circular-buffer,aider-polyglot,polyglot_java_circular-buffer,16,0,0.0,0.43750006249999995,0.45213616530773515,0.0,1.0,0.43750006249999995,0.43750006249999995,0.45213616530773515,0.5682151661973713,medium,0,0
aider-polyglot/polyglot_java_connect,aider-polyglot,polyglot_java_connect,16,0,0.0,0.354166625,0.4482798934228864,0.0,1.0,0.354166625,0.354166625,0.4482798934228864,0.49804394630603654,medium,0,0
aider-polyglot/polyglot_java_custom-set,aider-polyglot,polyglot_java_custom-set,16,0,0.0,0.0416666875,0.16137438677912874,0.0,0.666667,0.0416666875,0.0416666875,0.16137438677912874,0.17185616916157928,frontier,0,0
aider-polyglot/polyglot_java_dominoes,aider-polyglot,polyglot_java_dominoes,16,0,0.0,0.37500006249999995,0.4061164930199322,0.0,1.0,0.37500006249999995,0.37500006249999995,0.4061164930199322,0.5854527162706007,medium,0,0
aider-polyglot/polyglot_java_food-chain,aider-polyglot,polyglot_java_food-chain,16,0,0.0,0.39583325,0.3947353499850406,0.0,1.0,0.39583325,0.39583325,0.3947353499850406,0.5246555502076135,medium,0,0
aider-polyglot/polyglot_java_forth,aider-polyglot,polyglot_java_forth,16,0,0.0,0.125,0.28565229932756536,0.0,1.0,0.125,0.125,0.28565229932756536,0.3916305744707696,hard,0,0
aider-polyglot/polyglot_java_go-counting,aider-polyglot,polyglot_java_go-counting,16,0,0.0,0.395833375,0.42847845506904936,0.0,1.0,0.395833375,0.395833375,0.42847845506904936,0.5890264613108981,medium,0,0
aider-polyglot/polyglot_java_hangman,aider-polyglot,polyglot_java_hangman,16,0,0.0,0.145833375,0.31110808065242274,0.0,1.0,0.145833375,0.145833375,0.31110808065242274,0.41416557550961464,hard,0,0
aider-polyglot/polyglot_java_house,aider-polyglot,polyglot_java_house,16,0,0.0,0.0416666875,0.16137438677912874,0.0,0.666667,0.0416666875,0.0416666875,0.16137438677912874,0.22055096125732798,frontier,0,0
aider-polyglot/polyglot_java_kindergarten-garden,aider-polyglot,polyglot_java_kindergarten-garden,16,0,0.0,0.31250006249999995,0.34296005573015875,0.0,1.0,0.31250006249999995,0.31250006249999995,0.34296005573015875,0.569968570289486,medium,0,0
aider-polyglot/polyglot_java_ledger,aider-polyglot,polyglot_java_ledger,16,0,0.0,0.791666625,0.33071899262570237,0.0,1.0,0.791666625,0.791666625,0.33071899262570237,0.2533509128440298,easy,0,0
aider-polyglot/polyglot_java_mazy-mice,aider-polyglot,polyglot_java_mazy-mice,16,0,0.0,0.1458333125,0.3326816428972898,0.0,1.0,0.1458333125,0.1458333125,0.3326816428972898,0.2860572849854137,hard,0,0
aider-polyglot/polyglot_java_ocr-numbers,aider-polyglot,polyglot_java_ocr-numbers,16,0,0.0,0.1666666875,0.35355342005606427,0.0,1.0,0.1666666875,0.1666666875,0.35355342005606427,0.406896451618345,hard,0,0
aider-polyglot/polyglot_java_palindrome-products,aider-polyglot,polyglot_java_palindrome-products,16,0,0.0,0.1875,0.35293906855309315,0.0,1.0,0.1875,0.1875,0.35293906855309315,0.4161915825961883,hard,0,0
aider-polyglot/polyglot_java_phone-number,aider-polyglot,polyglot_java_phone-number,16,0,0.0,0.1875,0.35293906855309315,0.0,1.0,0.1875,0.1875,0.35293906855309315,0.4150992785701268,hard,0,0
aider-polyglot/polyglot_java_pig-latin,aider-polyglot,polyglot_java_pig-latin,16,0,0.0,0.7916666875,0.3886407871780056,0.0,1.0,0.7916666875,0.7916666875,0.3886407871780056,0.6769039122217682,easy,0,0
aider-polyglot/polyglot_java_poker,aider-polyglot,polyglot_java_poker,16,0,0.0,0.75,0.36324161686438133,0.0,1.0,0.75,0.75,0.36324161686438133,0.8229341189980953,easy,0,0
aider-polyglot/polyglot_java_pov,aider-polyglot,polyglot_java_pov,16,0,0.0,0.6458333125,0.39910930237604064,0.0,1.0,0.6458333125,0.6458333125,0.39910930237604064,0.6934630303266016,medium,0,0
aider-polyglot/polyglot_java_protein-translation,aider-polyglot,polyglot_java_protein-translation,16,0,0.0,0.2291666875,0.4034357878223495,0.0,1.0,0.2291666875,0.2291666875,0.4034357878223495,0.41867369524138276,hard,0,0
aider-polyglot/polyglot_java_pythagorean-triplet,aider-polyglot,polyglot_java_pythagorean-triplet,16,0,0.0,0.5833333125,0.4487637610084674,0.0,1.0,0.5833333125,0.5833333125,0.4487637610084674,0.5816885955569637,medium,0,0
aider-polyglot/polyglot_java_queen-attack,aider-polyglot,polyglot_java_queen-attack,16,0,0.0,0.2083333125,0.3886407871780056,0.0,1.0,0.2083333125,0.2083333125,0.3886407871780056,0.426339860637825,hard,0,0
aider-polyglot/polyglot_java_rational-numbers,aider-polyglot,polyglot_java_rational-numbers,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
aider-polyglot/polyglot_java_react,aider-polyglot,polyglot_java_react,16,0,0.0,0.8125000625000001,0.33268162724169725,0.0,1.0,0.8125000625000001,0.8125000625000001,0.33268162724169725,0.9088391583970564,easy,0,0
aider-polyglot/polyglot_java_resistor-color-trio,aider-polyglot,polyglot_java_resistor-color-trio,16,0,0.0,0.6041666875,0.44439020621742426,0.0,1.0,0.6041666875,0.6041666875,0.44439020621742426,0.5087820492605535,medium,0,0
aider-polyglot/polyglot_java_rest-api,aider-polyglot,polyglot_java_rest-api,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
aider-polyglot/polyglot_java_satellite,aider-polyglot,polyglot_java_satellite,16,0,0.0,0.1875,0.3903123748998999,0.0,1.0,0.1875,0.1875,0.3903123748998999,0.41921781477015835,hard,0,0
aider-polyglot/polyglot_java_series,aider-polyglot,polyglot_java_series,16,0,0.0,0.0208333125,0.08068707235883481,0.0,0.333333,0.0208333125,0.0208333125,0.08068707235883481,0.09307420589791339,frontier,0,0
aider-polyglot/polyglot_java_sgf-parsing,aider-polyglot,polyglot_java_sgf-parsing,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
aider-polyglot/polyglot_java_simple-linked-list,aider-polyglot,polyglot_java_simple-linked-list,16,0,0.0,0.6458333125,0.43251127052594235,0.0,1.0,0.6458333125,0.6458333125,0.43251127052594235,0.8051672775616668,medium,0,0
aider-polyglot/polyglot_java_state-of-tic-tac-toe,aider-polyglot,polyglot_java_state-of-tic-tac-toe,16,0,0.0,0.0625,0.17554482650059786,0.0,0.666667,0.0625,0.0625,0.17554482650059786,0.31534705997846224,hard,0,0
aider-polyglot/polyglot_java_transpose,aider-polyglot,polyglot_java_transpose,16,0,0.0,0.583333375,0.46398037105273576,0.0,1.0,0.583333375,0.583333375,0.46398037105273576,0.7207996509697295,medium,0,0
aider-polyglot/polyglot_java_tree-building,aider-polyglot,polyglot_java_tree-building,16,0,0.0,0.8333333125,0.2635232305805123,0.333333,1.0,0.8333333125,0.8333333125,0.2635232305805123,0.38514611407241167,easy,0,0
aider-polyglot/polyglot_java_twelve-days,aider-polyglot,polyglot_java_twelve-days,16,0,0.0,0.25,0.3996526443189448,0.0,1.0,0.25,0.25,0.3996526443189448,0.17685132206288348,hard,0,0
aider-polyglot/polyglot_java_two-bucket,aider-polyglot,polyglot_java_two-bucket,16,0,0.0,0.75,0.3227486767337319,0.0,1.0,0.75,0.75,0.3227486767337319,0.8501837723572729,easy,0,0
aider-polyglot/polyglot_java_variable-length-quantity,aider-polyglot,polyglot_java_variable-length-quantity,16,0,0.0,0.2083333125,0.3886407871780056,0.0,1.0,0.2083333125,0.2083333125,0.3886407871780056,0.45670057774570144,hard,0,0
aider-polyglot/polyglot_java_word-search,aider-polyglot,polyglot_java_word-search,16,0,0.0,0.3333333125,0.4564354645876455,0.0,1.0,0.3333333125,0.3333333125,0.4564354645876455,0.5484189672453437,medium,0,0
aider-polyglot/polyglot_java_wordy,aider-polyglot,polyglot_java_wordy,16,0,0.0,0.1666666875,0.3118048379106149,0.0,1.0,0.1666666875,0.1666666875,0.3118048379106149,0.3578512269064073,hard,0,0
aider-polyglot/polyglot_java_zebra-puzzle,aider-polyglot,polyglot_java_zebra-puzzle,16,0,0.0,0.8125,0.3111080555405951,0.0,1.0,0.8125,0.8125,0.3111080555405951,0.8241323750387421,easy,0,0
aider-polyglot/polyglot_java_zipper,aider-polyglot,polyglot_java_zipper,16,0,0.0,0.1875,0.3903123748998999,0.0,1.0,0.1875,0.1875,0.3903123748998999,0.41921781477015835,hard,0,0
aider-polyglot/polyglot_javascript_affine-cipher,aider-polyglot,polyglot_javascript_affine-cipher,16,0,0.0,0.833333375,0.3333333125000176,0.0,1.0,0.833333375,0.833333375,0.3333333125000176,0.5149113736028402,easy,0,0
aider-polyglot/polyglot_javascript_alphametics,aider-polyglot,polyglot_javascript_alphametics,16,0,0.0,0.5833333125,0.4166667125000386,0.0,1.0,0.5833333125,0.5833333125,0.4166667125000386,0.7186131347027532,medium,0,0
aider-polyglot/polyglot_javascript_beer-song,aider-polyglot,polyglot_javascript_beer-song,16,0,0.0,0.4375,0.46724296261273424,0.0,1.0,0.4375,0.4375,0.46724296261273424,0.5737246289929836,medium,0,0
aider-polyglot/polyglot_javascript_binary,aider-polyglot,polyglot_javascript_binary,16,0,0.0,0.9166666875,0.24999997916667885,0.0,1.0,0.9166666875,0.9166666875,0.24999997916667885,0.8801406949275216,easy,0,0
aider-polyglot/polyglot_javascript_book-store,aider-polyglot,polyglot_javascript_book-store,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.6123675301496554,easy,0,0
aider-polyglot/polyglot_javascript_bottle-song,aider-polyglot,polyglot_javascript_bottle-song,16,0,0.0,0.5625,0.40343581686976554,0.0,1.0,0.5625,0.5625,0.40343581686976554,0.6153803763255786,medium,0,0
aider-polyglot/polyglot_javascript_bowling,aider-polyglot,polyglot_javascript_bowling,16,0,0.0,0.875,0.2319902416530704,0.333333,1.0,0.875,0.875,0.2319902416530704,0.8126160941211518,easy,0,0
aider-polyglot/polyglot_javascript_complex-numbers,aider-polyglot,polyglot_javascript_complex-numbers,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.7341460667105538,easy,0,0
aider-polyglot/polyglot_javascript_connect,aider-polyglot,polyglot_javascript_connect,16,0,0.0,0.5833333125,0.4487637610084674,0.0,1.0,0.5833333125,0.5833333125,0.4487637610084674,0.6809018803839921,medium,0,0
aider-polyglot/polyglot_javascript_food-chain,aider-polyglot,polyglot_javascript_food-chain,16,0,0.0,0.4166666875,0.4487637610084674,0.0,1.0,0.4166666875,0.4166666875,0.4487637610084674,0.45148785883076625,medium,0,0
aider-polyglot/polyglot_javascript_forth,aider-polyglot,polyglot_javascript_forth,16,0,0.0,0.8958333125,0.2818281511326359,0.0,1.0,0.8958333125,0.8958333125,0.2818281511326359,0.8989645887670406,easy,0,0
aider-polyglot/polyglot_javascript_go-counting,aider-polyglot,polyglot_javascript_go-counting,16,0,0.0,0.375,0.4228705147231833,0.0,1.0,0.375,0.375,0.4228705147231833,0.4607946245944946,medium,0,0
aider-polyglot/polyglot_javascript_grade-school,aider-polyglot,polyglot_javascript_grade-school,16,0,0.0,0.6666666875,0.39086801551878075,0.0,1.0,0.6666666875,0.6666666875,0.39086801551878075,0.49130674943319996,medium,0,0
aider-polyglot/polyglot_javascript_grep,aider-polyglot,polyglot_javascript_grep,16,0,0.0,0.6250000625,0.406116454545748,0.0,1.0,0.6250000625,0.6250000625,0.406116454545748,0.44095870581079755,medium,0,0
aider-polyglot/polyglot_javascript_house,aider-polyglot,polyglot_javascript_house,16,0,0.0,0.270833375,0.41195253864642506,0.0,1.0,0.270833375,0.270833375,0.41195253864642506,0.4483695581278064,hard,0,0
aider-polyglot/polyglot_javascript_killer-sudoku-helper,aider-polyglot,polyglot_javascript_killer-sudoku-helper,16,0,0.0,0.6041666875,0.4746160756557239,0.0,1.0,0.6041666875,0.6041666875,0.4746160756557239,0.7044489581866742,medium,0,0
aider-polyglot/polyglot_javascript_ledger,aider-polyglot,polyglot_javascript_ledger,16,0,0.0,0.895833375,0.2560042486898106,0.0,1.0,0.895833375,0.895833375,0.2560042486898106,0.5672319308798922,easy,0,0
aider-polyglot/polyglot_javascript_list-ops,aider-polyglot,polyglot_javascript_list-ops,16,0,0.0,0.7916666875,0.35108958624468606,0.0,1.0,0.7916666875,0.7916666875,0.35108958624468606,0.916026610885227,easy,0,0
aider-polyglot/polyglot_javascript_meetup,aider-polyglot,polyglot_javascript_meetup,16,0,0.0,0.6249999375,0.4061164930199322,0.0,1.0,0.6249999375,0.6249999375,0.4061164930199322,0.6499274586600721,medium,0,0
aider-polyglot/polyglot_javascript_ocr-numbers,aider-polyglot,polyglot_javascript_ocr-numbers,16,0,0.0,0.7916666875,0.35108958624468606,0.0,1.0,0.7916666875,0.7916666875,0.35108958624468606,0.8908295726489649,easy,0,0
aider-polyglot/polyglot_javascript_palindrome-products,aider-polyglot,polyglot_javascript_palindrome-products,16,0,0.0,0.6875,0.43251125547334024,0.0,1.0,0.6875,0.6875,0.43251125547334024,0.6776886699255149,medium,0,0
aider-polyglot/polyglot_javascript_parallel-letter-frequency,aider-polyglot,polyglot_javascript_parallel-letter-frequency,16,0,0.0,0.7916666875,0.35108958624468606,0.0,1.0,0.7916666875,0.7916666875,0.35108958624468606,0.792733458559359,easy,0,0
aider-polyglot/polyglot_javascript_phone-number,aider-polyglot,polyglot_javascript_phone-number,16,0,0.0,0.875,0.28565229932756536,0.0,1.0,0.875,0.875,0.28565229932756536,0.9372861188309315,easy,0,0
aider-polyglot/polyglot_javascript_pig-latin,aider-polyglot,polyglot_javascript_pig-latin,16,0,0.0,0.8541666875,0.3326816428972898,0.0,1.0,0.8541666875,0.8541666875,0.3326816428972898,0.8106602036354776,easy,0,0
aider-polyglot/polyglot_javascript_poker,aider-polyglot,polyglot_javascript_poker,16,0,0.0,0.8125000625,0.23477976345169446,0.333333,1.0,0.8125000625,0.8125000625,0.23477976345169446,0.20092352778909078,easy,0,0
aider-polyglot/polyglot_javascript_promises,aider-polyglot,polyglot_javascript_promises,16,0,0.0,0.9583333125,0.16137438677912877,0.333333,1.0,0.9583333125,0.9583333125,0.16137438677912877,0.7713614692119416,saturated,0,0
aider-polyglot/polyglot_javascript_queen-attack,aider-polyglot,polyglot_javascript_queen-attack,16,0,0.0,0.6458333125,0.43251127052594235,0.0,1.0,0.6458333125,0.6458333125,0.43251127052594235,0.6308128319144132,medium,0,0
